Street Name,dia,hora,Current Speed (km/h)
Cto. Bicentenario,2024-09-20,10,23.78247020575395
Cto. Bicentenario,2024-09-20,11,26.039070879028504
Cto. Bicentenario,2024-09-20,12,25.99286068480849
Cto. Bicentenario,2024-09-20,13,21.98153560394109
Cto. Bicentenario,2024-09-20,14,17.096447110701273
Cto. Bicentenario,2024-09-20,15,14.395179706091914
Cto. Bicentenario,2024-09-20,16,13.967002647901504
Cto. Bicentenario,2024-09-20,17,18.26129054526282
Cto. Bicentenario,2024-09-20,18,18.72631350526987
Cto. Bicentenario,2024-09-20,19,18.379198338866413
Cto. Bicentenario,2024-09-20,20,23.52311415443139
Cto. Bicentenario,2024-09-20,21,31.428387425803663
Cto. Bicentenario,2024-09-20,22,35.07786332212852
Cto. Bicentenario,2024-09-20,23,38.742241711723146
Cto. Bicentenario,2024-09-21,0,41.60479934058576
Cto. Bicentenario,2024-09-21,1,42.66592531657408
Cto. Bicentenario,2024-09-21,2,43.86270016988979
Cto. Bicentenario,2024-09-21,3,44.50708865382807
Cto. Bicentenario,2024-09-21,4,44.99130558656142
Cto. Bicentenario,2024-09-21,5,44.57909424017479
Cto. Bicentenario,2024-09-21,6,43.09238552268479
Cto. Bicentenario,2024-09-21,7,41.036443724312434
Cto. Bicentenario,2024-09-21,8,37.7640947789686
Cto. Bicentenario,2024-09-21,9,36.30498251953384
Cto. Bicentenario,2024-09-21,10,33.43797429884056
Cto. Bicentenario,2024-09-21,11,29.300143300897034
Cto. Bicentenario,2024-09-21,12,27.127835258919166
Cto. Bicentenario,2024-09-21,13,24.80838205532752
Cto. Bicentenario,2024-09-21,14,20.399954894868873
Cto. Bicentenario,2024-09-21,15,22.16145926970589
Cto. Bicentenario,2024-09-21,16,22.715592434657985
Cto. Bicentenario,2024-09-21,17,27.896685816864853
Cto. Bicentenario,2024-09-21,18,29.04190387133635
Cto. Bicentenario,2024-09-21,19,28.83301828894797
Cto. Bicentenario,2024-09-21,20,30.368562974480632
Cto. Bicentenario,2024-09-21,21,35.11446014187493
Cto. Bicentenario,2024-09-21,22,36.485808302448156
Cto. Bicentenario,2024-09-21,23,38.518619615497414
Cto. Bicentenario,2024-09-22,0,40.10361751568309
Cto. Bicentenario,2024-09-22,1,42.06805168651171
Cto. Bicentenario,2024-09-22,2,43.412428308961665
Cto. Bicentenario,2024-09-22,3,44.26552946692147
Cto. Bicentenario,2024-09-22,4,44.7999057169854
Cto. Bicentenario,2024-09-22,5,45.30063525579759
Cto. Bicentenario,2024-09-22,6,45.403926734465934
Cto. Bicentenario,2024-09-22,7,44.08868930157065
Cto. Bicentenario,2024-09-22,8,41.87200435878547
Cto. Bicentenario,2024-09-22,9,40.184011420653306
Cto. Bicentenario,2024-09-22,10,38.77523048452927
Cto. Bicentenario,2024-09-22,11,38.49017689236388
Cto. Bicentenario,2024-09-22,12,36.790626056476924
Cto. Bicentenario,2024-09-22,13,36.16879867614763
Cto. Bicentenario,2024-09-22,14,34.067607827638625
Cto. Bicentenario,2024-09-22,15,30.668350385662023
Cto. Bicentenario,2024-09-22,16,31.82301788610244
Cto. Bicentenario,2024-09-22,17,35.140657038060155
Cto. Bicentenario,2024-09-22,18,34.10150397920748
Cto. Bicentenario,2024-09-22,19,33.875676933088194
Cto. Bicentenario,2024-09-22,20,34.809875636530634
Cto. Bicentenario,2024-09-22,21,38.02719281912335
Cto. Bicentenario,2024-09-22,22,40.20849338423945
Cto. Bicentenario,2024-09-22,23,42.69187022836955
Cto. Bicentenario,2024-09-23,0,44.56164933999668
Cto. Bicentenario,2024-09-23,1,45.786802000394864
Cto. Bicentenario,2024-09-23,2,46.04812968108318
Cto. Bicentenario,2024-09-23,3,46.75857530074984
Cto. Bicentenario,2024-09-23,4,47.5171952162625
Cto. Bicentenario,2024-09-23,5,45.560067620080005
Cto. Bicentenario,2024-09-23,6,39.391685557473835
Cto. Bicentenario,2024-09-23,7,30.879884603677713
Cto. Bicentenario,2024-09-23,8,23.94378699669697
Cto. Bicentenario,2024-09-23,9,24.538187888569304
Cto. Bicentenario,2024-09-23,10,29.852856775518713
Cto. Bicentenario,2024-09-23,11,30.516131721373657
Cto. Bicentenario,2024-09-23,12,28.060694042867592
Cto. Bicentenario,2024-09-23,13,24.77046187035788
Cto. Bicentenario,2024-09-23,14,24.85101768554488
Cto. Bicentenario,2024-09-23,15,19.04893027481263
Cto. Bicentenario,2024-09-23,16,15.59498487959143
Cto. Bicentenario,2024-09-23,17,16.591554875473793
Cto. Bicentenario,2024-09-23,18,16.40296562947997
Cto. Bicentenario,2024-09-23,19,19.347481072921447
Cto. Bicentenario,2024-09-23,20,23.49592981433844
Cto. Bicentenario,2024-09-23,21,33.523827300089785
Cto. Bicentenario,2024-09-23,22,37.17480625779156
Cto. Bicentenario,2024-09-23,23,41.13571459329151
Cto. Bicentenario,2024-09-24,0,42.53480162259015
Cto. Bicentenario,2024-09-24,1,44.70046952880493
Cto. Bicentenario,2024-09-24,2,45.529318169919044
Cto. Bicentenario,2024-09-24,3,46.16806812930112
Cto. Bicentenario,2024-09-24,4,46.405746225863105
Cto. Bicentenario,2024-09-24,5,44.7520662302396
Cto. Bicentenario,2024-09-24,6,42.431267069232824
Cto. Bicentenario,2024-09-24,7,33.568060558205296
Cto. Bicentenario,2024-09-24,8,23.59899907241406
Cto. Bicentenario,2024-09-24,9,19.124985042966184
Cto. Bicentenario,2024-09-24,10,24.478007891673307
Cto. Bicentenario,2024-09-24,11,25.15377335405883
Cto. Bicentenario,2024-09-24,12,25.209528587486588
Cto. Bicentenario,2024-09-24,13,22.124608819377354
Cto. Bicentenario,2024-09-24,14,18.08579144847952
Cto. Bicentenario,2024-09-24,15,13.685631372111926
Cto. Bicentenario,2024-09-24,16,15.613170667581684
Cto. Bicentenario,2024-09-24,17,18.034672743371708
Cto. Bicentenario,2024-09-24,18,14.873991719272244
Cto. Bicentenario,2024-09-24,19,13.88301309876817
Cto. Bicentenario,2024-09-24,20,20.276044365182216
Cto. Bicentenario,2024-09-24,21,29.6368576313614
Cto. Bicentenario,2024-09-24,22,36.975351920957735
Cto. Bicentenario,2024-09-24,23,40.98651929142571
Cto. Bicentenario,2024-09-25,0,42.10080289539816
Cto. Bicentenario,2024-09-25,1,41.753501641651766
Cto. Bicentenario,2024-09-25,2,45.04694541002302
Cto. Bicentenario,2024-09-25,3,41.2463905975049
Cto. Bicentenario,2024-09-25,4,44.001399207692806
Cto. Bicentenario,2024-09-25,5,45.08103665496189
Cto. Bicentenario,2024-09-25,6,40.22902679404973
Cto. Bicentenario,2024-09-25,7,32.01262024602617
Cto. Bicentenario,2024-09-25,8,21.748106866521574
Cto. Bicentenario,2024-09-25,9,20.59563482184418
Cto. Bicentenario,2024-09-25,10,23.069176572667814
Cto. Bicentenario,2024-09-25,11,27.36440429930807
Cto. Bicentenario,2024-09-25,12,26.80536311255286
Cto. Bicentenario,2024-09-25,13,22.433481873837923
Cto. Bicentenario,2024-09-25,14,19.047595821216984
Cto. Bicentenario,2024-09-25,15,15.670222846748146
Cto. Bicentenario,2024-09-25,16,13.53573014249901
Cto. Bicentenario,2024-09-25,17,15.02717437305606
Cto. Bicentenario,2024-09-25,18,13.12329391976434
Cto. Bicentenario,2024-09-25,19,11.908169227927266
Cto. Bicentenario,2024-09-25,20,14.582693807633778
Cto. Bicentenario,2024-09-25,21,26.996363013137206
Cto. Bicentenario,2024-09-25,22,36.34506039260522
Cto. Bicentenario,2024-09-25,23,39.54080207540187
Cto. Bicentenario,2024-09-26,0,43.10269874726865
Cto. Bicentenario,2024-09-26,1,44.77665952437318
Cto. Bicentenario,2024-09-26,2,45.86931161735904
Cto. Bicentenario,2024-09-26,3,45.962817038525664
Cto. Bicentenario,2024-09-26,4,46.67264850002603
Cto. Bicentenario,2024-09-26,5,44.58596784654365
Cto. Bicentenario,2024-09-26,6,38.97569535664471
Cto. Bicentenario,2024-09-26,7,31.098880818372024
Cto. Bicentenario,2024-09-26,8,23.289325212044552
Cto. Bicentenario,2024-09-26,9,19.534840638792723
Cto. Bicentenario,2024-09-26,10,23.845319064118478
Cto. Bicentenario,2024-09-26,11,25.504163193197133
Cto. Bicentenario,2024-09-26,12,24.84697394459832
Cto. Bicentenario,2024-09-26,13,19.532923676893954
Cto. Bicentenario,2024-09-26,14,15.317397103952917
Cto. Bicentenario,2024-09-26,15,12.506163202991207
Cto. Bicentenario,2024-09-26,16,10.18128711829506
Cto. Bicentenario,2024-09-26,17,9.562561444990225
Cto. Bicentenario,2024-09-26,18,10.349144735293391
Cto. Bicentenario,2024-09-26,19,9.857135414721068
Cto. Bicentenario,2024-09-26,20,9.96754010464893
Cto. Bicentenario,2024-09-26,21,15.420608399944506
Cto. Bicentenario,2024-09-26,22,26.0438672828525
Cto. Bicentenario,2024-09-26,23,35.37688487318222
Cto. Bicentenario,2024-09-27,0,34.31149207686292
Cto. Bicentenario,2024-09-27,1,35.932966720741376
Cto. Bicentenario,2024-09-27,2,43.88113684500766
Cto. Bicentenario,2024-09-27,3,44.65342418751747
Cto. Bicentenario,2024-09-27,4,45.29400747460022
Cto. Bicentenario,2024-09-27,5,44.93110394502
Cto. Bicentenario,2024-09-27,6,39.68889768580726
Cto. Bicentenario,2024-09-27,7,29.190971279373368
Cto. Bicentenario,2024-09-27,8,20.75095722186779
Cto. Bicentenario,2024-09-27,9,20.67180508771704
Cto. Bicentenario,2024-09-27,10,25.272055442177837
Cto. Bicentenario,2024-09-27,11,24.32426177994253
Cto. Bicentenario,2024-09-27,12,24.207919042603304
Cto. Bicentenario,2024-09-27,13,19.511130378847753
Cto. Bicentenario,2024-09-27,14,14.975091054734975
Cto. Bicentenario,2024-09-27,15,10.905561027598175
Cto. Bicentenario,2024-09-27,16,10.838853504102692
Cto. Bicentenario,2024-09-27,17,13.762564987832707
Cto. Bicentenario,2024-09-27,18,16.766006073829985
Cto. Bicentenario,2024-09-27,19,14.94646961343954
Cto. Bicentenario,2024-09-27,20,18.657502573198737
Cto. Bicentenario,2024-09-27,21,28.137274730350406
Cto. Bicentenario,2024-09-27,22,35.01015694476925
Cto. Bicentenario,2024-09-27,23,38.68226473880031
Cto. Bicentenario,2024-09-28,0,41.10486304033207
Cto. Bicentenario,2024-09-28,1,42.272421530457976
Cto. Bicentenario,2024-09-28,2,44.049516295103494
Cto. Bicentenario,2024-09-28,3,44.99384053722962
Cto. Bicentenario,2024-09-28,4,44.65114159049987
Cto. Bicentenario,2024-09-28,5,44.06760084606161
Cto. Bicentenario,2024-09-28,6,43.12008765420401
Cto. Bicentenario,2024-09-28,7,40.75448396631799
Cto. Bicentenario,2024-09-28,8,38.232670852114154
Cto. Bicentenario,2024-09-28,9,36.34401306398213
Cto. Bicentenario,2024-09-28,10,33.29916425053168
Cto. Bicentenario,2024-09-28,11,30.8824066249585
Cto. Bicentenario,2024-09-28,12,28.452119522790674
Cto. Bicentenario,2024-09-28,13,24.854874921543054
Cto. Bicentenario,2024-09-28,14,22.082421777840768
Cto. Bicentenario,2024-09-28,15,19.432595477429633
Cto. Bicentenario,2024-09-28,16,19.358530106300556
Cto. Bicentenario,2024-09-28,17,20.46568246077709
Cto. Bicentenario,2024-09-28,18,24.352067424145957
Cto. Bicentenario,2024-09-28,19,25.089920102447966
Cto. Bicentenario,2024-09-28,20,30.440813944433202
Cto. Bicentenario,2024-09-28,21,33.037090133637804
Cto. Bicentenario,2024-09-28,22,35.59783578371624
Cto. Bicentenario,2024-09-28,23,37.834082481128696
Cto. Bicentenario,2024-09-29,0,39.69027938434066
Cto. Bicentenario,2024-09-29,1,41.28360834177862
Cto. Bicentenario,2024-09-29,2,40.958774537054666
Cto. Bicentenario,2024-09-29,3,43.12028527867464
Cto. Bicentenario,2024-09-29,4,44.50384389783106
Cto. Bicentenario,2024-09-29,5,44.84712519181487
Cto. Bicentenario,2024-09-29,6,44.4275881583047
Cto. Bicentenario,2024-09-29,7,42.45617925617926
Cto. Bicentenario,2024-09-29,8,42.19528406462017
Cto. Bicentenario,2024-09-29,9,40.66119802267342
Cto. Bicentenario,2024-09-29,10,39.35152599765664
Cto. Bicentenario,2024-09-29,11,37.533960283863756
Cto. Bicentenario,2024-09-29,12,37.902062426679564
Cto. Bicentenario,2024-09-29,13,35.51696355026802
Cto. Bicentenario,2024-09-29,14,31.8841934116574
Cto. Bicentenario,2024-09-29,15,32.83903501652747
Cto. Bicentenario,2024-09-29,16,32.92903378744413
Cto. Bicentenario,2024-09-29,17,36.047237348565616
Cto. Bicentenario,2024-09-29,18,36.03373577159738
Cto. Bicentenario,2024-09-29,19,34.723136495943166
Cto. Bicentenario,2024-09-29,20,36.76814055675935
Cto. Bicentenario,2024-09-29,21,38.725892598124815
Cto. Bicentenario,2024-09-29,22,40.092967360380825
Cto. Bicentenario,2024-09-29,23,42.239294991914164
Cto. Bicentenario,2024-09-30,0,43.52044590937798
Cto. Bicentenario,2024-09-30,1,45.07080095631779
Cto. Bicentenario,2024-09-30,2,46.409704292732364
Cto. Bicentenario,2024-09-30,3,46.246622343521324
Cto. Bicentenario,2024-09-30,4,47.109326174223156
Cto. Bicentenario,2024-09-30,5,45.004291780014405
Cto. Bicentenario,2024-09-30,6,40.42435046910613
Cto. Bicentenario,2024-09-30,7,30.407329472660077
Cto. Bicentenario,2024-09-30,8,26.91753157482325
Cto. Bicentenario,2024-09-30,9,25.20404912290509
Cto. Bicentenario,2024-09-30,10,28.37960079253396
Cto. Bicentenario,2024-09-30,11,30.76088929831651
Cto. Bicentenario,2024-09-30,12,30.35622839002038
Cto. Bicentenario,2024-09-30,13,28.169103338377376
Cto. Bicentenario,2024-09-30,14,25.230313117562936
Cto. Bicentenario,2024-09-30,15,23.422810355653795
Cto. Bicentenario,2024-09-30,16,22.839259615433136
Cto. Bicentenario,2024-09-30,17,24.389217156967852
Cto. Bicentenario,2024-09-30,18,18.23384894854945
Cto. Bicentenario,2024-09-30,19,17.31585020333249
Cto. Bicentenario,2024-09-30,20,23.61846689557491
Cto. Bicentenario,2024-09-30,21,29.780864150441825
Cto. Bicentenario,2024-09-30,22,36.780004064113925
Cto. Bicentenario,2024-09-30,23,40.98021245144886
Cto. Bicentenario,2024-10-01,0,42.820694221740816
Cto. Bicentenario,2024-10-01,1,44.844828060587666
Cto. Bicentenario,2024-10-01,2,45.51160846951733
Cto. Bicentenario,2024-10-01,3,45.88133239466088
Cto. Bicentenario,2024-10-01,4,45.803883424781546
Cto. Bicentenario,2024-10-01,5,44.1158929334412
Cto. Bicentenario,2024-10-01,6,42.352975878464875
Cto. Bicentenario,2024-10-01,7,40.42546378053268
Cto. Bicentenario,2024-10-01,8,37.66982433552621
Cto. Bicentenario,2024-10-01,9,37.770938327949096
Cto. Bicentenario,2024-10-01,10,38.381750839531506
Cto. Bicentenario,2024-10-01,11,36.070261911069544
Cto. Bicentenario,2024-10-01,12,34.81506241148537
Cto. Bicentenario,2024-10-01,13,34.869376995324686
Cto. Bicentenario,2024-10-01,14,33.161018898151895
Cto. Bicentenario,2024-10-01,15,35.280406925752196
Cto. Bicentenario,2024-10-01,16,37.17484271144595
Cto. Bicentenario,2024-10-01,17,37.85325915260022
Cto. Bicentenario,2024-10-01,18,36.704069450415524
Cto. Bicentenario,2024-10-01,19,34.64717264937175
Cto. Bicentenario,2024-10-01,20,36.35049717393894
Cto. Bicentenario,2024-10-01,21,37.59061008626085
Cto. Bicentenario,2024-10-01,22,36.18591703848519
Cto. Bicentenario,2024-10-01,23,40.09958293529672
Cto. Bicentenario,2024-10-02,0,42.91608762135059
Cto. Bicentenario,2024-10-02,1,44.236388384754996
Cto. Bicentenario,2024-10-02,2,44.28122762148338
Cto. Bicentenario,2024-10-02,3,46.561342214402416
Cto. Bicentenario,2024-10-02,4,45.8291192987262
Cto. Bicentenario,2024-10-02,5,45.930474040632056
Cto. Bicentenario,2024-10-02,6,41.007261036873466
Cto. Bicentenario,2024-10-02,7,34.31005356753036
Cto. Bicentenario,2024-10-02,8,27.49300517851082
Cto. Bicentenario,2024-10-02,9,17.045286514301985
Cto. Bicentenario,2024-10-02,10,18.72109382596014
Durango,2024-09-12,19,15.279791621445625
Durango,2024-09-12,20,13.229395753946653
Durango,2024-09-12,21,14.54703385648011
Durango,2024-09-12,22,17.81927710843373
Durango,2024-09-12,23,19.263528461227708
Durango,2024-09-13,0,19.434008810572685
Durango,2024-09-13,1,19.967733990147785
Durango,2024-09-13,2,20.636092912447886
Durango,2024-09-13,3,18.530672268907562
Durango,2024-09-13,4,21.092039800995025
Durango,2024-09-13,5,21.803104212860312
Durango,2024-09-13,6,22.07258125615577
Durango,2024-09-13,7,20.970053329686863
Durango,2024-09-13,8,16.37806365753577
Durango,2024-09-13,9,17.629086014613513
Durango,2024-09-13,10,17.330211789512852
Durango,2024-09-13,11,18.22689075630252
Durango,2024-09-13,12,17.133333333333333
Durango,2024-09-13,13,14.837837837837837
Durango,2024-09-13,14,15.548078817733987
Durango,2024-09-13,15,15.113205566377772
Durango,2024-09-13,16,13.011814575717509
Durango,2024-09-13,17,11.81597679978054
Durango,2024-09-13,18,13.019762845849804
Durango,2024-09-13,19,13.201491350169018
Durango,2024-09-13,20,13.86218155326946
Durango,2024-09-13,21,15.054406662040249
Durango,2024-09-13,22,17.300420168067227
Durango,2024-09-13,23,16.574528987055153
Durango,2024-09-14,0,17.969277108433737
Durango,2024-09-14,1,19.608706051183926
Durango,2024-09-14,2,19.87493089256097
Durango,2024-09-14,3,19.607142857142858
Durango,2024-09-14,4,18.45410730363858
Durango,2024-09-14,5,18.125951086956523
Durango,2024-09-14,6,18.772316291303632
Durango,2024-09-14,7,18.16377171215881
Durango,2024-09-14,8,19.15771467670202
Durango,2024-09-14,9,16.494880546075084
Durango,2024-09-14,10,17.975894740366265
Durango,2024-09-14,11,16.70565775772301
Durango,2024-09-14,12,17.030901904419693
Durango,2024-09-14,13,16.82857436469604
Durango,2024-09-14,14,16.058019659554063
Durango,2024-09-14,15,15.197413793103447
Durango,2024-09-14,16,16.798420359806933
Durango,2024-09-14,17,15.488023840566214
Durango,2024-09-14,18,15.608089683381309
Durango,2024-09-14,19,14.94154130988197
Durango,2024-09-14,20,16.42012578616352
Durango,2024-09-14,21,16.92994652406417
Durango,2024-09-14,22,17.04886856042369
Durango,2024-09-14,23,18.759999999999998
Durango,2024-09-15,0,20.01004607912325
Durango,2024-09-15,1,17.939329536586584
Durango,2024-09-15,2,19.34801762114537
Durango,2024-09-15,3,18.22077922077922
Durango,2024-09-15,4,19.138072453861923
Durango,2024-09-15,5,19.402238007200545
Durango,2024-09-15,6,21.42897943640518
Durango,2024-09-15,7,19.8366298274948
Durango,2024-09-15,8,17.40559374705716
Durango,2024-09-15,9,16.151645727620547
Durango,2024-09-15,10,14.681812569453019
Durango,2024-09-15,11,15.479950420052333
Durango,2024-09-15,12,13.81313613347419
Durango,2024-09-15,13,14.500329052969501
Durango,2024-09-15,14,13.38169706907153
Durango,2024-09-15,15,15.634843417452114
Durango,2024-09-15,16,16.607822954194546
Durango,2024-09-15,17,16.31702786377709
Durango,2024-09-15,18,15.574663933704713
Durango,2024-09-15,19,17.63855421686747
Durango,2024-09-18,8,19.437053282942017
Durango,2024-09-18,9,17.539046653144013
Durango,2024-09-18,10,14.915519269355844
Durango,2024-09-18,11,17.197793103448276
Durango,2024-09-18,12,16.795472492761252
Durango,2024-09-18,13,15.717677024961795
Durango,2024-09-18,14,16.544949866878152
Durango,2024-09-18,15,15.448345779140498
Durango,2024-09-18,16,15.225811103100217
Durango,2024-09-18,17,16.483143219264893
Durango,2024-09-18,18,14.98723404255319
Durango,2024-09-18,19,12.744826302729528
Durango,2024-09-18,20,13.760816326530612
Durango,2024-09-18,21,14.456426332288402
Durango,2024-09-18,22,18.65985928197727
Durango,2024-09-18,23,18.531645569620256
Durango,2024-09-19,0,19.703171417101565
Durango,2024-09-19,1,21.07456503728252
Durango,2024-09-19,2,21.393666445434718
Durango,2024-09-19,3,22.30361147629727
Durango,2024-09-19,4,21.598086124401913
Durango,2024-09-19,5,22.53046444502755
Durango,2024-09-19,6,19.40758293838862
Durango,2024-09-19,7,17.90770146883684
Durango,2024-09-19,8,18.689700130378096
Durango,2024-09-19,9,17.570530156342514
Durango,2024-09-19,10,16.10376447876448
Durango,2024-09-19,11,16.892557582212753
Durango,2024-09-19,12,12.748253470667263
Durango,2024-09-19,13,17.56242462710251
Durango,2024-09-19,14,17.09596510359869
Durango,2024-09-19,15,15.552252252252252
Durango,2024-09-19,16,15.918267652427414
Durango,2024-09-19,17,15.714577795951747
Durango,2024-09-19,18,13.57050501977487
Durango,2024-09-19,19,14.647975008615802
Durango,2024-09-19,20,13.515893531801265
Durango,2024-09-19,21,15.408733560285079
Durango,2024-09-19,22,17.460487392590508
Durango,2024-09-19,23,19.56434779157903
Durango,2024-09-20,0,18.206153846153846
Durango,2024-09-20,1,21.268889826931193
Durango,2024-09-20,2,19.613397129186602
Durango,2024-09-20,3,20.817036188422403
Durango,2024-09-20,4,18.49830606575089
Durango,2024-09-20,5,20.335076738403497
Durango,2024-09-20,6,18.571151711622825
Durango,2024-09-20,7,21.479982780886782
Durango,2024-09-20,8,19.018689661636515
Durango,2024-09-20,9,17.966871904698166
Durango,2024-09-20,10,18.11326530612245
Durango,2024-09-20,11,17.420920607048792
Durango,2024-09-20,12,16.64233325199868
Durango,2024-09-20,13,16.67080745341615
Durango,2024-09-20,14,16.667991704113376
Durango,2024-09-20,15,14.07750154099034
Durango,2024-09-20,16,13.057174014644024
Durango,2024-09-20,17,12.324003055767761
Durango,2024-09-20,18,13.577780365422479
Durango,2024-09-20,19,12.291986301369864
Durango,2024-09-20,20,13.386588107077177
Durango,2024-09-20,21,12.409976371751116
Durango,2024-09-20,22,18.133619368679128
Durango,2024-09-20,23,18.64976559682654
Durango,2024-09-21,0,19.43400630178551
Durango,2024-09-21,1,17.498422115627363
Durango,2024-09-21,2,16.829944922214708
Durango,2024-09-21,3,19.305587757941105
Durango,2024-09-21,4,19.932069737355484
Durango,2024-09-21,5,17.82631890930646
Durango,2024-09-21,6,19.464496519266596
Durango,2024-09-21,7,18.82884735431278
Durango,2024-09-21,8,14.93877551020408
Durango,2024-09-21,9,16.723797941189247
Durango,2024-09-21,10,17.823384149353
Durango,2024-09-21,11,17.394127611518915
Durango,2024-09-21,12,17.926829268292682
Durango,2024-09-21,13,16.708315854946264
Durango,2024-09-21,14,15.429014396456257
Durango,2024-09-21,15,15.564503989161523
Durango,2024-09-21,16,15.025263157894738
Durango,2024-09-21,17,14.940331146516714
Durango,2024-09-21,18,16.708315854946264
Durango,2024-09-21,19,15.375440658049355
Durango,2024-09-21,20,16.45520880107768
Durango,2024-09-21,21,17.392561983471076
Durango,2024-09-21,22,17.63883870967742
Durango,2024-09-21,23,18.037037037037038
Durango,2024-09-22,0,20.026673314221615
Durango,2024-09-22,1,19.704973442781263
Durango,2024-09-22,2,19.04868477873115
Durango,2024-09-22,3,19.266493506493504
Durango,2024-09-22,4,18.165715450468813
Durango,2024-09-22,5,19.575223347230494
Durango,2024-09-22,6,20.33680437009218
Durango,2024-09-22,7,21.640194174757283
Durango,2024-09-22,8,18.60083807886537
Durango,2024-09-22,9,16.423901009443178
Durango,2024-09-22,10,15.15597248939366
Durango,2024-09-22,11,15.598490566037736
Durango,2024-09-22,12,14.224784283513097
Durango,2024-09-22,13,14.477053099672462
Durango,2024-09-22,14,14.87577344484836
Durango,2024-09-22,15,15.992055610724925
Durango,2024-09-22,16,14.970451436388508
Durango,2024-09-22,17,15.907207041995232
Durango,2024-09-22,18,14.885524171645844
Durango,2024-09-22,19,16.07789913266945
Durango,2024-09-22,20,16.92542101042502
Durango,2024-09-22,21,17.259032795997776
Durango,2024-09-22,22,15.227067669172932
Durango,2024-09-22,23,18.4619297408997
Durango,2024-09-23,0,15.847026793431288
Durango,2024-09-23,1,21.140733216363465
Durango,2024-09-23,2,22.83422459893048
Durango,2024-09-23,3,22.12720812182741
Durango,2024-09-23,4,23.939048297986098
Durango,2024-09-23,5,23.24069770697427
Durango,2024-09-23,6,18.344680851063828
Durango,2024-09-23,7,18.94370491559456
Durango,2024-09-23,8,18.571652868969455
Durango,2024-09-23,9,18.187037037037037
Durango,2024-09-23,10,17.990350142402413
Durango,2024-09-23,11,18.051240588205566
Durango,2024-09-23,12,18.561819346572708
Durango,2024-09-23,13,17.355218855218858
Durango,2024-09-23,14,16.795963732085404
Durango,2024-09-23,15,17.05688947876448
Durango,2024-09-23,16,16.922598141644066
Durango,2024-09-23,17,17.023255813953487
Durango,2024-09-23,18,16.304547945205478
Durango,2024-09-23,19,16.000053085600527
Durango,2024-09-23,20,17.33684210526316
Durango,2024-09-23,21,17.64880174291939
Durango,2024-09-23,22,18.26132673573527
Durango,2024-09-23,23,19.655826992390868
Durango,2024-09-24,0,19.443145090203913
Durango,2024-09-24,1,21.47690100430416
Durango,2024-09-24,2,20.967186218211648
Durango,2024-09-24,3,20.807723250201125
Durango,2024-09-24,4,20.71882510013351
Durango,2024-09-24,5,20.568277310924373
Durango,2024-09-24,6,19.263528461227708
Durango,2024-09-24,7,17.710829268292684
Durango,2024-09-24,8,18.30794615718628
Durango,2024-09-24,9,18.159923455440133
Durango,2024-09-24,10,17.504954268292686
Durango,2024-09-24,11,16.732946298984032
Durango,2024-09-24,12,16.669785328894502
Durango,2024-09-24,13,14.936029411764704
Durango,2024-09-24,14,14.269367088607595
Durango,2024-09-24,15,15.8191976410336
Durango,2024-09-24,16,13.386280386280387
Durango,2024-09-24,17,15.751851090086383
Durango,2024-09-24,18,15.802030850321682
Durango,2024-09-24,19,14.398081023454157
Durango,2024-09-24,20,12.868966825843586
Durango,2024-09-24,21,15.856109512327915
Durango,2024-09-24,22,17.6798418972332
Durango,2024-09-24,23,18.376890756302522
Durango,2024-09-25,0,20.096696684147844
Durango,2024-09-25,1,22.218088911599388
Durango,2024-09-25,2,22.354763508262963
Durango,2024-09-25,3,23.806451612903224
Durango,2024-09-25,4,23.067990074441685
Durango,2024-09-25,5,20.926064428925436
Durango,2024-09-25,6,15.84461142121082
Durango,2024-09-25,7,19.434008810572685
Durango,2024-09-25,8,19.223394495412844
Durango,2024-09-25,9,17.78866587957497
Durango,2024-09-25,10,15.606284589384542
Durango,2024-09-25,11,17.463289698349456
Durango,2024-09-25,12,15.479323308270676
Durango,2024-09-25,13,16.78781512605042
Durango,2024-09-25,14,13.715282583621683
Durango,2024-09-25,15,14.309984717269487
Durango,2024-09-25,16,13.650994390617033
Durango,2024-09-25,17,14.190150816345355
Durango,2024-09-25,18,15.243956043956043
Durango,2024-09-25,19,13.04766128717127
Durango,2024-09-25,20,12.991872578562203
Durango,2024-09-25,21,14.202826855123675
Durango,2024-09-25,22,17.54866494401378
Durango,2024-09-25,23,18.89110889110889
Durango,2024-09-26,0,19.107494550101478
Durango,2024-09-26,1,19.52
Durango,2024-09-26,2,19.655826992390868
Durango,2024-09-26,3,20.488995215311007
Durango,2024-09-26,4,22.969958488092637
Durango,2024-09-26,5,18.23857337406603
Durango,2024-09-26,6,17.023508620817676
Durango,2024-09-26,7,17.897635972888082
Durango,2024-09-26,8,18.934200501718852
Durango,2024-09-26,9,19.22330766578554
Durango,2024-09-26,10,16.37137385436141
Durango,2024-09-26,11,16.108225108225106
Durango,2024-09-26,12,16.843410670467403
Durango,2024-09-26,13,15.448345779140498
Durango,2024-09-26,14,17.173020527859236
Durango,2024-09-26,15,15.410526315789474
Durango,2024-09-26,16,15.888476030981785
Durango,2024-09-26,17,11.014596036585367
Durango,2024-09-26,18,11.787658448472556
Durango,2024-09-26,19,10.250417760802101
Durango,2024-09-26,20,10.167272083972165
Durango,2024-09-26,21,14.433219397564624
Durango,2024-09-26,22,15.298614208346606
