Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T20:46:26.900933,235,247,987,15.12,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T20:46:28.133078,242,254,1022,15.203305785123966,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T20:46:29.270907,107,111,768,25.8392523364486,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T20:46:30.468360,265,282,1220,16.573584905660375,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T20:46:31.621221,319,272,1110,12.526645768025078,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T20:46:32.809667,57,75,535,33.78947368421053,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T20:46:34.022113,348,282,954,9.86896551724138,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T20:46:35.219463,99,95,298,10.836363636363636,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T20:46:36.431414,54,55,156,10.4,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T21:16:37.674669,534,442,2252,15.182022471910113,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T21:16:38.849822,178,192,1103,22.307865168539326,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T21:16:40.062882,624,623,3164,18.253846153846155,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T21:16:41.245501,569,632,5652,35.759578207381374,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T21:16:42.442631,268,247,987,13.258208955223882,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T21:16:43.662377,270,254,1022,13.626666666666667,14.485039370078741
